age,gender,total_purchases,avg_order_value,days_since_last_purchase,membership_level,used_voucher,satisfaction_score,will_return
36,Nam,3,588000.0,8,Đồng,0,3,1
27,Nữ,7,806000.0,7,Bạc,1,4,1
22,Nữ,2,676000.0,1,Đồng,1,3,0
32,Nữ,11,631000.0,10,Đồng,1,3,1
25,Nam,1,673000.0,8,Bạc,1,1,1
32,Nam,1,747000.0,3,Bạc,0,3,0
32,Nữ,1,759000.0,8,Bạc,0,1,1
22,Nữ,1,722000.0,7,Bạc,0,5,1
26,Nữ,7,902000.0,3,Vàng,1,1,1
36,Nam,1,659000.0,7,Đồng,1,5,1
32,Nam,1,970000.0,12,Vàng,0,5,1
42,Nam,2,1079000.0,3,Vàng,0,3,1
34,Nam,12,1158000.0,6,Kim Cương,1,1,1
45,Nam,2,703000.0,2,Bạc,1,5,1
22,Nam,1,916000.0,7,Vàng,0,5,1
34,Nam,2,1114000.0,10,Kim Cương,1,3,1
40,Nam,2,669000.0,2,Đồng,0,4,1
30,Nữ,3,586000.0,7,Đồng,1,4,0
30,Nữ,1,905000.0,3,Vàng,0,5,1
28,Nữ,1,782000.0,1,Bạc,0,3,1
35,Nam,1,649000.0,4,Đồng,0,3,1
38,Nữ,2,941000.0,13,Vàng,1,3,1
25,Nam,7,835000.0,7,Bạc,1,1,1
22,Nam,1,570000.0,1,Đồng,1,3,1
25,Nam,2,588000.0,2,Đồng,0,3,0
34,Nam,2,808000.0,2,Bạc,1,1,1
30,Nữ,4,682000.0,3,Bạc,0,3,1
22,Nam,1,610000.0,2,Đồng,1,5,1
29,Nữ,3,749000.0,6,Bạc,0,4,1
45,Nam,1,840000.0,3,Vàng,0,1,1
30,Nữ,2,695000.0,3,Đồng,0,1,1
19,Nữ,1,823000.0,7,Bạc,1,5,1
28,Nam,2,604000.0,2,Đồng,1,4,1
45,Nam,2,653000.0,2,Đồng,1,1,1
25,Nữ,1,648000.0,1,Bạc,1,5,1
24,Nam,4,715000.0,7,Bạc,1,1,1
32,Nam,1,613000.0,1,Đồng,0,3,1
27,Nữ,1,694000.0,1,Bạc,1,5,1
42,Nam,1,1024000.0,16,Kim Cương,1,5,1
21,Nam,7,601000.0,8,Đồng,1,1,0
22,Nữ,1,863000.0,4,Bạc,0,1,1
36,Nam,3,727000.0,1,Bạc,1,3,1
19,Nam,1,702000.0,2,Đồng,0,3,1
29,Nữ,1,705000.0,3,Bạc,0,3,0
26,Nam,1,851000.0,4,Bạc,0,1,1
35,Nam,1,1180000.0,4,Kim Cương,1,5,0
29,Nam,1,788000.0,9,Bạc,0,5,1
41,Nam,1,726000.0,2,Đồng,1,1,1
20,Nữ,2,670000.0,1,Đồng,1,1,1
23,Nữ,1,639000.0,1,Đồng,0,3,1
23,Nam,1,745000.0,2,Bạc,0,5,0
27,Nữ,1,665000.0,3,Đồng,1,1,1
41,Nữ,1,661000.0,4,Bạc,0,5,1
22,Nam,1,744000.0,1,Đồng,1,1,1
30,Nữ,4,604000.0,3,Đồng,1,5,1
34,Nữ,4,691000.0,12,Bạc,0,5,1
26,Nữ,1,625000.0,3,Đồng,1,5,1
25,Nữ,1,642000.0,2,Đồng,1,1,1
26,Nam,1,758000.0,2,Đồng,1,3,1
32,Nữ,3,816000.0,7,Đồng,0,4,1
27,Nữ,1,783000.0,2,Bạc,1,5,1
33,Nam,14,1105000.0,9,Kim Cương,1,1,1
29,Nam,1,686000.0,1,Đồng,0,5,0
21,Nam,1,571000.0,1,Đồng,0,4,1
40,Nữ,1,721000.0,4,Đồng,1,3,1
40,Nam,1,1124000.0,3,Kim Cương,1,3,1
21,Nữ,1,559000.0,1,Đồng,0,5,0
28,Nam,3,859000.0,3,Vàng,1,3,1
22,Nữ,1,715000.0,2,Bạc,1,5,0
37,Nữ,3,1021000.0,1,Kim Cương,1,1,1
28,Nữ,1,712000.0,5,Bạc,1,4,1
27,Nam,1,766000.0,7,Đồng,1,3,1
37,Nam,13,1161000.0,8,Kim Cương,1,4,0
28,Nữ,2,595000.0,2,Đồng,1,3,1
34,Nữ,1,709000.0,2,Bạc,0,1,1
22,Nam,2,715000.0,1,Đồng,1,3,0
30,Nam,1,584000.0,4,Đồng,1,4,1
28,Nữ,6,697000.0,8,Bạc,1,3,1
34,Nam,1,693000.0,1,Bạc,0,3,1
20,Nữ,1,900000.0,1,Bạc,1,1,1
29,Nữ,1,603000.0,1,Đồng,1,3,1
34,Nam,7,657000.0,8,Đồng,1,4,1
30,Nam,1,746000.0,2,Bạc,1,5,1
27,Nữ,1,642000.0,3,Đồng,1,1,1
33,Nữ,7,835000.0,7,Bạc,0,1,0
36,Nam,7,725000.0,3,Bạc,1,1,0
34,Nam,1,1229000.0,1,Kim Cương,1,5,1
21,Nam,1,970000.0,3,Vàng,1,1,1
29,Nam,1,962000.0,6,Vàng,0,3,1
22,Nữ,7,773000.0,5,Đồng,1,4,1
28,Nam,1,725000.0,2,Đồng,1,1,1
22,Nữ,1,606000.0,7,Đồng,0,3,0
29,Nam,1,540000.0,1,Đồng,0,1,1
42,Nữ,4,1052000.0,17,Kim Cương,1,3,1
34,Nam,2,690000.0,3,Bạc,1,4,1
21,Nam,1,625000.0,1,Đồng,0,5,1
27,Nam,1,779000.0,8,Đồng,0,5,1
26,Nữ,1,567000.0,1,Đồng,0,5,1
29,Nam,4,728000.0,11,Bạc,1,1,1
24,Nam,1,626000.0,3,Đồng,0,1,1
23,Nam,1,620000.0,3,Đồng,0,1,1
41,Nữ,1,940000.0,3,Vàng,0,1,1
36,Nam,1,844000.0,2,Vàng,0,5,1
27,Nữ,1,666000.0,3,Bạc,1,3,1
39,Nữ,2,1092000.0,1,Vàng,0,1,1
27,Nam,1,808000.0,1,Bạc,1,3,1
21,Nam,1,673000.0,4,Đồng,1,1,1
20,Nam,2,803000.0,2,Đồng,1,1,1
34,Nam,1,770000.0,2,Đồng,1,1,1
33,Nam,2,610000.0,2,Đồng,1,1,1
29,Nam,1,710000.0,3,Đồng,0,5,1
22,Nam,1,724000.0,3,Đồng,0,5,1
26,Nữ,5,962000.0,15,Vàng,1,3,1
27,Nữ,7,670000.0,8,Đồng,1,4,0
26,Nam,1,574000.0,2,Đồng,1,1,1
19,Nam,1,636000.0,3,Đồng,1,5,1
38,Nữ,1,675000.0,2,Đồng,0,5,1
21,Nam,3,676000.0,4,Đồng,0,1,1
26,Nam,5,739000.0,3,Bạc,1,4,1
28,Nam,1,698000.0,2,Đồng,0,4,1
33,Nữ,1,682000.0,3,Bạc,1,1,1
23,Nam,1,680000.0,2,Đồng,0,1,1
18,Nữ,1,695000.0,2,Đồng,1,3,0
40,Nam,2,909000.0,3,Vàng,1,1,1
28,Nam,4,909000.0,8,Vàng,1,4,1
28,Nữ,1,640000.0,1,Đồng,1,1,1
43,Nữ,2,1047000.0,8,Vàng,1,1,1
35,Nữ,2,693000.0,2,Bạc,1,1,1
38,Nữ,7,795000.0,7,Đồng,1,1,1
29,Nam,1,760000.0,9,Bạc,0,4,1
43,Nam,14,1059000.0,7,Kim Cương,1,5,1
31,Nữ,1,652000.0,4,Bạc,1,1,1
29,Nam,1,558000.0,3,Đồng,0,4,1
20,Nam,1,769000.0,1,Đồng,0,1,0
22,Nữ,1,611000.0,3,Đồng,1,1,1
33,Nam,7,597000.0,1,Đồng,1,5,1
25,Nam,1,687000.0,2,Đồng,0,1,1
38,Nam,1,606000.0,1,Đồng,1,1,0
35,Nữ,1,787000.0,1,Đồng,1,4,1
30,Nữ,1,580000.0,2,Đồng,1,3,0
23,Nữ,1,691000.0,1,Đồng,1,1,0
31,Nam,4,786000.0,11,Bạc,1,1,1
37,Nữ,1,695000.0,2,Đồng,0,1,1
20,Nữ,1,738000.0,2,Đồng,1,3,0
25,Nữ,1,604000.0,1,Đồng,0,1,0
22,Nữ,2,666000.0,2,Đồng,0,3,1
25,Nam,2,712000.0,2,Đồng,1,5,0
21,Nữ,1,679000.0,1,Đồng,0,3,1
32,Nam,1,594000.0,1,Đồng,1,4,1
34,Nữ,1,775000.0,3,Bạc,1,3,1
29,Nam,1,575000.0,2,Đồng,1,5,1
46,Nữ,1,853000.0,4,Vàng,1,4,1
25,Nam,5,620000.0,2,Đồng,1,3,1
29,Nữ,1,823000.0,7,Đồng,0,1,1
40,Nữ,1,722000.0,7,Bạc,0,4,1
28,Nam,1,647000.0,1,Đồng,1,3,1
27,Nữ,1,737000.0,1,Bạc,1,3,1
30,Nam,1,740000.0,1,Đồng,1,1,1
29,Nữ,2,950000.0,11,Vàng,1,5,1
27,Nữ,1,695000.0,2,Đồng,0,4,1
24,Nam,1,667000.0,1,Đồng,0,4,0
29,Nam,1,811000.0,1,Vàng,0,4,1
23,Nam,1,637000.0,7,Đồng,0,5,1
36,Nam,2,666000.0,17,Đồng,1,5,1
28,Nam,3,716000.0,9,Đồng,1,3,1
27,Nam,1,583000.0,1,Đồng,1,4,0
23,Nam,1,700000.0,1,Đồng,1,5,0
26,Nữ,8,672000.0,5,Bạc,1,1,1
31,Nam,1,646000.0,1,Đồng,0,4,1
26,Nữ,6,715000.0,3,Bạc,1,5,1
20,Nam,3,815000.0,7,Vàng,1,1,0
28,Nữ,1,752000.0,4,Bạc,1,1,1
20,Nam,11,824000.0,46,Vàng,1,3,0
35,Nam,1,642000.0,8,Đồng,1,4,1
28,Nữ,1,614000.0,2,Đồng,0,1,1
26,Nữ,1,707000.0,1,Đồng,1,3,1
42,Nam,7,1092000.0,8,Kim Cương,1,1,1
38,Nam,1,759000.0,1,Đồng,0,3,0
45,Nam,2,990000.0,2,Vàng,1,3,1
23,Nam,7,717000.0,7,Bạc,1,3,1
31,Nữ,1,696000.0,3,Bạc,1,1,1
28,Nam,1,765000.0,8,Bạc,0,1,1
32,Nam,1,842000.0,7,Bạc,0,3,1
24,Nữ,2,982000.0,1,Vàng,1,4,0
38,Nam,2,767000.0,7,Đồng,1,3,1
27,Nam,1,678000.0,7,Đồng,1,1,1
21,Nam,1,724000.0,2,Đồng,0,5,0
28,Nam,6,1043000.0,1,Kim Cương,1,3,1
21,Nữ,1,697000.0,1,Đồng,1,5,0
26,Nữ,1,700000.0,2,Đồng,1,1,1
27,Nữ,1,603000.0,2,Đồng,1,1,1
40,Nam,1,1207000.0,3,Kim Cương,1,1,1
24,Nữ,1,691000.0,2,Bạc,1,4,1
33,Nam,1,1166000.0,11,Kim Cương,0,3,1
20,Nữ,2,620000.0,2,Đồng,1,4,1
37,Nam,1,661000.0,8,Đồng,1,5,1
36,Nữ,1,708000.0,7,Đồng,1,1,1
29,Nữ,1,553000.0,1,Đồng,0,3,0
39,Nam,2,1037000.0,5,Vàng,1,3,1
30,Nam,1,661000.0,2,Đồng,0,3,1
36,Nam,1,862000.0,7,Vàng,1,3,1
22,Nữ,3,685000.0,2,Đồng,0,3,1
23,Nam,1,800000.0,2,Đồng,1,4,0
25,Nữ,1,633000.0,3,Đồng,1,5,1
22,Nam,1,579000.0,1,Đồng,0,1,1
42,Nữ,1,829000.0,8,Vàng,0,3,1
31,Nữ,10,817000.0,1,Vàng,0,3,1
26,Nữ,1,865000.0,3,Vàng,0,5,1
21,Nữ,1,628000.0,1,Đồng,1,5,0
22,Nữ,1,653000.0,2,Đồng,0,4,0
21,Nam,1,675000.0,3,Bạc,1,1,1
25,Nam,1,623000.0,1,Đồng,0,5,1
37,Nam,2,651000.0,2,Đồng,0,3,1
41,Nam,4,882000.0,3,Vàng,1,3,1
34,Nữ,2,690000.0,1,Đồng,1,3,1
33,Nữ,11,968000.0,3,Vàng,1,1,1
24,Nữ,2,725000.0,2,Đồng,1,1,1
29,Nam,1,745000.0,2,Đồng,0,1,1
23,Nam,1,1101000.0,1,Kim Cương,1,3,1
39,Nam,1,666000.0,1,Đồng,1,1,1
45,Nữ,2,954000.0,3,Vàng,1,1,1
20,Nữ,1,698000.0,1,Đồng,1,4,0
42,Nam,6,734000.0,7,Bạc,1,4,1
37,Nữ,5,1184000.0,10,Kim Cương,1,3,1
29,Nam,1,720000.0,1,Bạc,1,1,1
18,Nam,2,749000.0,2,Đồng,1,5,0
32,Nữ,6,1180000.0,9,Kim Cương,1,1,0
35,Nữ,2,1016000.0,11,Vàng,1,1,1
39,Nữ,1,703000.0,13,Bạc,0,3,1
24,Nữ,15,648000.0,14,Đồng,1,5,0
32,Nữ,2,863000.0,8,Vàng,1,5,1
25,Nữ,2,680000.0,2,Đồng,0,1,1
36,Nữ,1,1080000.0,1,Kim Cương,1,1,1
27,Nữ,7,629000.0,7,Đồng,1,3,1
27,Nam,1,796000.0,9,Vàng,0,1,1
47,Nam,1,911000.0,3,Vàng,1,1,1
29,Nam,1,630000.0,4,Đồng,0,4,1
45,Nữ,6,741000.0,12,Bạc,1,4,1
22,Nam,1,685000.0,1,Đồng,0,3,0
27,Nam,1,595000.0,2,Đồng,0,5,0
31,Nữ,1,676000.0,1,Đồng,0,3,1
22,Nam,1,684000.0,1,Đồng,0,4,1
30,Nam,2,650000.0,2,Đồng,1,3,1
41,Nam,7,1161000.0,7,Kim Cương,1,3,1
28,Nữ,1,676000.0,1,Đồng,1,4,1
33,Nam,7,799000.0,5,Bạc,1,5,1
30,Nữ,1,579000.0,3,Đồng,0,3,1
39,Nam,2,1173000.0,2,Kim Cương,1,1,1
42,Nữ,7,827000.0,1,Vàng,1,3,1
48,Nữ,1,699000.0,3,Đồng,1,3,1
29,Nữ,7,768000.0,8,Vàng,1,1,1
45,Nam,6,1081000.0,2,Kim Cương,1,5,1
33,Nam,1,861000.0,1,Vàng,1,1,1
22,Nữ,1,604000.0,2,Đồng,1,1,0
28,Nữ,1,560000.0,1,Đồng,0,5,0
35,Nữ,1,813000.0,7,Đồng,1,5,1
33,Nam,2,579000.0,7,Đồng,0,3,0
23,Nam,1,779000.0,9,Vàng,1,5,0
21,Nam,1,687000.0,3,Đồng,1,5,1
25,Nam,1,864000.0,2,Vàng,0,5,1
29,Nữ,1,623000.0,8,Đồng,0,3,1
31,Nữ,1,872000.0,9,Vàng,1,3,1
35,Nam,11,950000.0,1,Vàng,1,1,1
23,Nam,1,753000.0,2,Đồng,1,3,1
43,Nam,1,941000.0,3,Vàng,0,4,1
24,Nữ,1,632000.0,7,Đồng,0,3,1
28,Nam,3,865000.0,6,Vàng,1,5,0
28,Nam,1,773000.0,2,Bạc,1,1,1
20,Nam,4,957000.0,7,Vàng,1,5,0
21,Nữ,3,794000.0,8,Đồng,1,3,0
28,Nam,2,631000.0,2,Đồng,0,3,1
26,Nam,1,823000.0,4,Bạc,1,1,1
29,Nữ,1,744000.0,1,Bạc,1,1,1
20,Nam,5,663000.0,6,Đồng,1,1,0
23,Nam,1,696000.0,1,Đồng,1,3,0
22,Nam,2,694000.0,2,Đồng,1,4,0
33,Nam,13,1140000.0,7,Kim Cương,1,5,1
22,Nam,1,628000.0,1,Đồng,1,4,0
32,Nam,1,681000.0,1,Đồng,1,3,0
27,Nữ,1,713000.0,2,Đồng,0,4,1
26,Nam,1,670000.0,1,Đồng,0,1,1
36,Nam,2,1190000.0,1,Kim Cương,1,1,1
36,Nữ,4,694000.0,12,Bạc,1,3,1
46,Nam,4,939000.0,1,Vàng,1,4,1
28,Nam,2,810000.0,7,Vàng,1,3,1
24,Nữ,1,730000.0,7,Đồng,1,1,1
23,Nữ,1,820000.0,7,Bạc,0,4,1
35,Nam,4,1059000.0,9,Kim Cương,1,3,1
33,Nam,1,795000.0,1,Bạc,1,4,1
33,Nữ,1,831000.0,1,Vàng,1,5,1
23,Nam,11,874000.0,3,Vàng,1,1,0
33,Nam,4,1173000.0,9,Kim Cương,1,3,1
30,Nữ,2,551000.0,2,Đồng,1,4,1
28,Nam,1,762000.0,3,Bạc,1,4,1
28,Nam,1,869000.0,9,Bạc,0,1,1
24,Nam,2,589000.0,2,Đồng,1,1,1
21,Nam,1,677000.0,4,Đồng,0,4,1
29,Nam,1,644000.0,2,Đồng,1,1,1
38,Nam,2,995000.0,3,Vàng,1,4,1
29,Nam,1,614000.0,2,Đồng,1,3,1
23,Nữ,1,635000.0,1,Đồng,0,4,1
29,Nam,1,742000.0,1,Đồng,1,1,1
24,Nam,1,707000.0,2,Đồng,1,1,1
31,Nam,5,606000.0,1,Đồng,1,3,1
23,Nam,1,616000.0,2,Đồng,1,3,1
26,Nam,1,561000.0,1,Đồng,1,3,0
20,Nữ,1,838000.0,3,Bạc,0,5,0
33,Nam,1,638000.0,1,Đồng,1,1,1
22,Nam,2,584000.0,2,Đồng,1,3,0
29,Nữ,1,698000.0,3,Bạc,1,1,1
23,Nam,2,596000.0,2,Đồng,1,3,1
27,Nữ,1,803000.0,3,Bạc,0,3,1
27,Nam,1,713000.0,4,Đồng,0,3,1
20,Nữ,3,750000.0,10,Bạc,1,5,0
32,Nữ,2,1007000.0,13,Vàng,1,3,1
26,Nam,2,940000.0,14,Vàng,1,5,0
32,Nam,1,680000.0,5,Bạc,1,5,1
29,Nam,1,572000.0,7,Đồng,1,3,1
21,Nam,1,765000.0,2,Đồng,0,4,1
22,Nữ,1,565000.0,1,Đồng,1,1,0
22,Nam,1,791000.0,7,Đồng,1,1,1
25,Nam,1,800000.0,4,Bạc,0,3,1
34,Nữ,1,657000.0,1,Đồng,0,1,1
29,Nam,6,919000.0,4,Vàng,1,4,1
28,Nam,4,791000.0,9,Bạc,0,5,1
26,Nam,2,591000.0,2,Đồng,1,1,1
27,Nữ,1,686000.0,3,Bạc,0,3,0
27,Nữ,1,590000.0,1,Đồng,1,5,1
43,Nữ,4,1183000.0,2,Kim Cương,1,5,1
24,Nữ,1,615000.0,8,Đồng,0,1,1
23,Nam,1,777000.0,1,Đồng,0,5,1
35,Nữ,1,748000.0,2,Đồng,0,3,1
29,Nữ,3,722000.0,11,Bạc,0,1,1
21,Nam,1,597000.0,2,Đồng,0,3,1
26,Nam,1,579000.0,2,Đồng,1,3,0
40,Nữ,4,1185000.0,7,Kim Cương,1,3,1
26,Nữ,1,659000.0,3,Đồng,1,1,1
20,Nam,1,576000.0,1,Đồng,0,1,0
36,Nữ,15,1211000.0,9,Kim Cương,1,5,1
28,Nam,1,588000.0,1,Đồng,1,3,1
24,Nam,1,630000.0,4,Đồng,1,3,1
30,Nam,1,642000.0,1,Đồng,0,5,0
24,Nam,1,737000.0,3,Đồng,1,5,1
33,Nam,1,638000.0,1,Đồng,1,4,1
39,Nữ,2,1221000.0,2,Kim Cương,1,5,1
22,Nam,3,602000.0,3,Đồng,1,5,1
38,Nam,1,1096000.0,3,Kim Cương,1,4,1
30,Nam,1,832000.0,7,Vàng,0,5,1
27,Nữ,1,586000.0,1,Đồng,1,4,0
28,Nữ,1,645000.0,1,Đồng,0,3,1
32,Nam,1,618000.0,7,Đồng,1,3,1
25,Nam,8,627000.0,9,Đồng,1,3,1
35,Nam,13,840000.0,17,Đồng,1,1,1
20,Nam,2,661000.0,2,Đồng,1,1,1
38,Nam,1,721000.0,4,Bạc,0,1,1
37,Nam,1,761000.0,3,Bạc,1,5,1
47,Nam,1,757000.0,9,Bạc,0,1,1
27,Nữ,2,729000.0,2,Đồng,1,4,1
28,Nữ,1,690000.0,7,Đồng,1,3,1
27,Nữ,7,963000.0,7,Vàng,1,5,1
29,Nam,4,604000.0,10,Đồng,0,1,1
33,Nữ,1,719000.0,3,Bạc,1,4,1
21,Nam,1,688000.0,1,Đồng,1,1,1
23,Nam,5,750000.0,7,Đồng,1,4,1
32,Nữ,2,997000.0,1,Vàng,0,5,1
30,Nữ,4,817000.0,12,Vàng,1,1,1
30,Nam,6,602000.0,8,Đồng,1,5,1
44,Nữ,1,911000.0,4,Vàng,0,3,1
28,Nữ,7,579000.0,7,Đồng,1,1,1
28,Nữ,1,754000.0,1,Đồng,0,4,0
20,Nữ,1,665000.0,2,Đồng,1,1,1
43,Nam,1,1099000.0,9,Kim Cương,1,1,1
23,Nam,1,719000.0,1,Bạc,1,5,1
26,Nữ,1,823000.0,8,Bạc,1,5,1
46,Nữ,1,740000.0,5,Bạc,0,1,1
37,Nam,1,1177000.0,7,Kim Cương,1,1,1
39,Nam,1,1114000.0,1,Kim Cương,1,3,1
28,Nam,1,618000.0,7,Đồng,0,4,1
40,Nam,1,567000.0,1,Đồng,0,4,1
22,Nam,1,566000.0,3,Đồng,1,3,1
24,Nam,1,697000.0,1,Bạc,1,1,1
38,Nam,1,1084000.0,1,Kim Cương,1,1,1
23,Nữ,1,1046000.0,7,Kim Cương,1,1,1
26,Nữ,1,658000.0,1,Đồng,1,3,1
39,Nam,3,1068000.0,10,Kim Cương,1,4,1
26,Nam,1,798000.0,8,Bạc,0,3,1
22,Nữ,1,596000.0,1,Đồng,0,1,1
28,Nam,1,689000.0,1,Đồng,1,3,1
23,Nam,1,566000.0,1,Đồng,1,1,0
21,Nam,2,712000.0,2,Đồng,1,1,1
27,Nữ,1,1162000.0,11,Kim Cương,1,4,0
45,Nam,2,979000.0,1,Vàng,1,4,1
21,Nữ,2,704000.0,2,Đồng,1,3,0
36,Nữ,1,1131000.0,8,Kim Cương,1,4,1
27,Nữ,1,645000.0,2,Đồng,1,5,1
40,Nam,11,1180000.0,10,Kim Cương,1,4,1
47,Nam,5,836000.0,4,Vàng,1,1,1
32,Nữ,5,657000.0,10,Đồng,0,4,1
27,Nam,1,554000.0,2,Đồng,1,3,1
34,Nam,14,1144000.0,13,Kim Cương,1,5,1
28,Nam,1,629000.0,8,Đồng,0,4,1
28,Nam,2,642000.0,2,Đồng,1,3,1
33,Nữ,1,636000.0,1,Đồng,0,4,1
34,Nữ,15,857000.0,17,Vàng,1,1,1
31,Nữ,5,658000.0,12,Bạc,1,4,1
27,Nữ,1,740000.0,5,Bạc,0,1,0
26,Nam,2,624000.0,2,Đồng,0,1,1
40,Nữ,7,621000.0,7,Đồng,1,3,1
25,Nữ,1,740000.0,7,Đồng,0,3,1
21,Nữ,7,622000.0,7,Đồng,1,3,0
28,Nam,1,552000.0,2,Đồng,1,5,1
29,Nữ,2,657000.0,1,Đồng,1,4,1
27,Nam,1,744000.0,8,Bạc,0,1,1
37,Nữ,1,1228000.0,1,Kim Cương,1,4,1
31,Nữ,15,1063000.0,2,Kim Cương,1,4,1
48,Nam,2,576000.0,2,Đồng,1,3,1
21,Nam,1,746000.0,1,Đồng,0,3,0
22,Nam,1,640000.0,3,Đồng,0,5,0
23,Nữ,6,648000.0,7,Đồng,1,1,1
30,Nữ,1,727000.0,7,Bạc,1,3,1
37,Nữ,5,610000.0,7,Đồng,1,5,1
22,Nữ,7,699000.0,5,Bạc,1,1,1
39,Nữ,1,1025000.0,2,Kim Cương,1,5,1
24,Nam,1,791000.0,1,Vàng,1,4,0
35,Nam,7,875000.0,7,Bạc,1,4,0
24,Nữ,1,1046000.0,3,Vàng,1,5,1
32,Nam,1,630000.0,7,Đồng,1,3,1
24,Nữ,9,920000.0,6,Vàng,1,3,1
34,Nam,11,712000.0,9,Bạc,1,4,1
27,Nữ,2,559000.0,2,Đồng,1,4,0
26,Nam,1,576000.0,2,Đồng,1,5,0
33,Nam,2,1087000.0,10,Kim Cương,1,3,1
45,Nữ,9,1144000.0,11,Kim Cương,1,3,1
44,Nam,7,1176000.0,7,Kim Cương,1,4,1
31,Nam,1,673000.0,1,Đồng,1,3,1
27,Nam,1,757000.0,6,Bạc,0,1,1
33,Nam,8,664000.0,8,Đồng,1,1,1
32,Nữ,1,706000.0,7,Đồng,0,5,1
31,Nam,1,621000.0,1,Đồng,1,3,1
41,Nam,2,934000.0,10,Vàng,0,4,1
29,Nữ,1,766000.0,7,Bạc,0,5,1
30,Nữ,9,696000.0,6,Bạc,1,5,1
24,Nam,1,602000.0,2,Đồng,0,1,1
38,Nữ,5,850000.0,9,Vàng,1,5,0
36,Nam,1,726000.0,3,Đồng,1,4,1
30,Nữ,6,708000.0,13,Đồng,1,5,1
40,Nam,1,738000.0,8,Bạc,1,1,1
22,Nữ,1,611000.0,1,Đồng,0,1,1
40,Nữ,1,981000.0,3,Vàng,0,4,1
28,Nữ,1,597000.0,1,Đồng,1,1,1
30,Nữ,1,672000.0,1,Bạc,0,1,1
23,Nam,1,782000.0,1,Đồng,0,1,1
38,Nam,2,1013000.0,8,Vàng,1,3,0
42,Nam,2,929000.0,9,Vàng,1,4,1
31,Nữ,1,685000.0,1,Đồng,1,3,1
33,Nữ,11,824000.0,8,Bạc,1,3,1
25,Nam,7,689000.0,7,Bạc,1,3,1
23,Nữ,1,619000.0,1,Đồng,0,1,0
22,Nữ,3,738000.0,2,Đồng,0,3,0
30,Nam,1,569000.0,3,Đồng,0,3,1
28,Nữ,4,699000.0,11,Bạc,1,1,1
25,Nam,1,636000.0,4,Đồng,1,5,1
23,Nam,6,743000.0,7,Bạc,1,3,0
31,Nam,1,696000.0,4,Bạc,0,1,1
38,Nam,3,824000.0,2,Vàng,1,4,1
30,Nữ,3,705000.0,3,Bạc,1,1,1
30,Nam,1,641000.0,3,Đồng,1,3,1
26,Nam,1,835000.0,2,Vàng,1,1,1
25,Nam,1,645000.0,2,Đồng,1,4,1
31,Nam,1,984000.0,3,Vàng,0,3,1
23,Nam,1,684000.0,2,Bạc,1,3,1
45,Nữ,2,909000.0,2,Vàng,1,3,1
33,Nữ,1,661000.0,8,Đồng,0,3,1
20,Nữ,4,670000.0,4,Bạc,1,1,1
22,Nữ,7,592000.0,7,Đồng,1,3,0
20,Nam,1,625000.0,1,Đồng,1,1,1
33,Nữ,1,1068000.0,9,Kim Cương,1,5,1
40,Nữ,1,609000.0,4,Đồng,1,5,1
29,Nữ,1,706000.0,2,Đồng,1,3,1
29,Nam,2,785000.0,2,Vàng,1,1,1
21,Nam,1,588000.0,2,Đồng,0,1,1
23,Nam,1,614000.0,7,Đồng,0,5,1
25,Nam,1,771000.0,9,Bạc,0,5,1
34,Nam,1,757000.0,3,Đồng,0,5,0
21,Nữ,7,742000.0,7,Bạc,1,1,0
44,Nữ,12,1159000.0,7,Kim Cương,1,1,1
44,Nữ,1,1175000.0,5,Kim Cương,1,5,1
43,Nam,2,986000.0,1,Vàng,0,1,1
30,Nữ,1,857000.0,1,Vàng,0,4,1
29,Nữ,1,543000.0,1,Đồng,0,3,0
21,Nữ,1,683000.0,2,Đồng,1,5,1
28,Nữ,1,1011000.0,1,Kim Cương,1,4,1
28,Nam,1,626000.0,3,Đồng,1,5,1
28,Nữ,1,540000.0,1,Đồng,0,4,0
27,Nam,1,597000.0,4,Đồng,1,5,1
27,Nam,1,746000.0,8,Bạc,0,1,1
29,Nữ,1,696000.0,2,Bạc,1,5,1
39,Nam,1,609000.0,2,Đồng,1,1,1
22,Nam,2,641000.0,2,Đồng,1,5,0
32,Nam,1,642000.0,3,Đồng,0,3,1
30,Nữ,1,716000.0,1,Đồng,0,5,1
37,Nữ,5,1154000.0,6,Kim Cương,1,3,1
22,Nữ,1,633000.0,3,Đồng,1,3,1
26,Nam,1,795000.0,3,Vàng,0,1,1
27,Nữ,1,680000.0,2,Đồng,1,4,1
28,Nam,1,568000.0,3,Đồng,0,3,1
29,Nam,1,612000.0,7,Đồng,0,3,1
27,Nam,9,935000.0,9,Vàng,1,1,1
29,Nam,4,808000.0,3,Vàng,1,1,0
26,Nữ,1,782000.0,1,Đồng,0,5,0
21,Nữ,4,723000.0,7,Bạc,1,4,0
34,Nam,1,937000.0,7,Vàng,1,5,1
30,Nữ,1,657000.0,2,Đồng,1,4,1
20,Nam,2,634000.0,2,Đồng,0,1,0
36,Nam,1,890000.0,2,Vàng,1,1,1
38,Nam,2,661000.0,2,Bạc,0,5,1
23,Nữ,2,633000.0,2,Đồng,1,3,0
33,Nam,2,925000.0,8,Vàng,1,4,1
20,Nam,1,861000.0,3,Bạc,0,5,1
35,Nam,1,631000.0,3,Đồng,0,3,1
41,Nam,8,1031000.0,8,Kim Cương,1,4,1
